chr2L	9905876	9906443
chr3L	20348943	20351730
chr2R	10104257	10105825
chr3R	31216812	31216929
chr2L	2323384	2327552
chrX	12607699	12609348
chr3R	4622510	4623624
chr3L	25924297	25978150
chr3R	22314661	22315799
chr3R	20963726	20964193
chrX	23030191	23030853
chr2R	14563012	14565073
chr3R	14344226	14345184
chr2L	22924983	22927765
chrX	15097457	15101172
chrX	8223629	8224047
chr3L	8469411	8469682
chr2R	10848454	10849260
chr2R	13180991	13184180
chr2R	8674648	8674871
chr2L	930066	930423
chr2R	7602433	7606244
chrX	9096767	9098413
chrX	17868983	17873400
chr2L	3094218	3098065
chr2R	21929403	21930350
chr2L	4987908	4991262
chr3R	6841236	6842214
chr2L	21716326	21717672
chr2R	13184778	13187908
chr4	898394	909184
chr2L	18064635	18065730
chr3L	9157942	9162974
chr2L	18062363	18063932
chr2L	10619881	10620635
chrX	2955949	2957257
chrX	20509367	20532602
chrX	23077859	23079108
chr3L	9076021	9084919
chr3R	9232075	9234664
chr2R	21994615	22020871
chr4	524332	526520
chrX	18113259	18114646
chrX	19575359	19577594
chr3L	22777112	22778824
chr2R	22555219	22556794
chr3L	16715442	16716837
chr3L	2524600	2541403
chr3L	14199946	14201666
chrX	21060493	21061557
chr2L	14807476	14807546
chr2R	24591953	24592299
chr3R	19937255	19938456
chr3L	19371087	19373583
chr3L	7656376	7661506
chr2R	6032099	6032721
chr2L	5077536	5079574
chr3R	14427038	14427761
chr3R	4680230	4680837
chrX	289042	290596
chr2L	19409405	19410643
chr2R	8075474	8076448
chr2L	14196928	14197867
chrX	5351830	5353004
chr3R	31150395	31150712
chr2R	13336953	13337348
chr2L	7721117	7724517
chr2R	19216422	19218194
chr3R	21603021	21603573
chr3R	14668867	14671803
chr3L	8555732	8555971
chr2L	9503597	9504813
chrX	1413419	1414685
chr2L	22949115	22950476
chr2R	5997765	6001423
chr3L	27424147	27427466
chr4	234266	236475
chr4	638967	640736
chr2L	5850832	5853258
chr2R	21165560	21165874
chr3R	23337897	23340527
chr3R	23311983	23313558
chr4	529694	535880
chr3L	20854058	20856562
chr3L	5735727	5736094
chr3L	1009323	1009739
chr2L	4079505	4080022
chr3R	10193861	10204316
chrX	18039086	18040383
chrX	22984597	22986568
chr4	480036	481704
chr3L	19067370	19070099
chr3R	19015792	19018483
chr3R	25574885	25584453
chrX	11814698	11815539
chr3R	21362508	21363884
chrX	20916836	20917473
chr2L	1652776	1653835
chrX	1624139	1624707
chrX	4450689	4451030
chr3R	20992242	20994423
chrX	6128394	6132313
chr2R	9507864	9511199
chr2L	19600859	19611626
chr3R	24687188	24692316
chr2R	9934320	9940953
chr2R	13871295	13874459
chr3R	13775229	13775459
chr3R	24687188	24689427
chrX	15073342	15074374
chr3L	3310521	3310896
chr3R	17660648	17664824
chr3R	16293988	16298550
chr3R	18919424	18921319
chr2L	21615104	21615676
chr2R	20595558	20595814
chr3L	12412012	12414086
chr2L	317744	318120
chrX	10133973	10134543
chrX	11395241	11396571
chrX	5711478	5711803
chr2R	8674648	8679134
chr3L	507976	508799
chr2L	19714890	19715953
chr3R	9621520	9622774
chr3L	1698648	1699316
chr3R	16077115	16077537
chr3L	11541779	11542834
chr3L	27847424	27857933
chr3R	18009949	18010574
chr2R	22994489	22996512
chr2R	19459796	19460616
chr4	996513	1004618
chr4	1117852	1121622
chr3L	1572970	1573764
chr3L	2728421	2729469
chr3L	1784908	1789101
chr2L	16749057	16750490
chr2L	8664159	8665518
chr3R	4379451	4379824
chr2R	9317294	9321210
chr2R	23744338	23744614
chr4	822338	823618
chr2L	4336451	4336957
chr2L	8915355	8916053
chr2R	15777179	15783466
chrX	3519826	3520133
chr4	822308	823618
chr3L	7602789	7603962
chr3L	9552903	9581713
chr3L	4670119	4675947
chr2L	8928061	8928743
chr2R	5120764	5121652
chrX	15371513	15372208
chrX	10060449	10070300
chr2R	15409567	15410542
chr2R	14010164	14011181
chr4	75069	94615
chr3R	4796490	4797697
chr3L	2820060	2821707
chrX	15310379	15311216
chr3R	8754172	8756212
chr3R	7959753	7961122
chr3R	26084073	26088347
chrX	10224920	10226655
chr2R	17351095	17352305
chr3L	14667260	14667741
chr3R	4093947	4100015
chr3R	4917398	4918131
chr2R	19961026	19961096
chr2L	9555285	9556398
chr3L	528340	548067
chr3R	10372150	10373205
chrX	22493482	22503740
chr2R	9403708	9404458
chr4	1095577	1102099
chr4	925084	930131
chr3R	8833976	8835510
chr3R	7864262	7868372
chr3R	25710026	25739622
chr3L	1003397	1003821
chr2R	20958261	20958845
chr2R	6962881	6963095
chr2R	5148202	5149156
chr3L	1723581	1724225
chr3L	25873861	25874384
chr2L	22688007	22688609
chr2R	19211857	19212276
chrX	4478149	4478430
chr3R	17966474	17967828
chr3R	20287950	20291086
chrX	17553074	17554083
chr3R	3849502	3850233
chr4	710918	714512
chr3L	14311862	14317337
chrX	5398066	5398762
chr3R	9943482	9943894
chr2R	6151831	6152550
chr2R	22607337	22607483
chr3L	5659430	5659681
chr3R	14341223	14345184
chr3R	7862920	7865761
chr3L	23889106	23912455
chr2R	22020627	22020871
chr2R	20313021	20313861
chrX	10060449	10061348
chr3L	23934416	23935121
chr4	823502	827924
chr3L	23566840	23569958
chr3R	16292725	16297345
chr3R	30479120	30479780
chr2R	19094041	19096509
chr2R	17275411	17276778
chr3R	20698336	20700885
chr3R	4502440	4503725
chr3R	14427038	14433205
chr2L	4990309	4991262
chrX	2994862	2995488
chr3R	23792068	23795240
chr3R	12107140	12108082
chr2R	7778476	7779885
chr2R	13184778	13185175
chrX	12806899	12807228
chr2L	1061235	1062213
chr2R	4562846	4563081
chr2R	10104257	10105067
chr3L	2443391	2461268
chr3L	2524600	2525718
chrX	11381857	11383112
chr3R	7118959	7121753
chr3R	15284614	15285354
chr2R	21994615	21995109
chr2R	7982642	7985451
chr3L	8463005	8468923
chr3L	4659481	4660409
chr3R	10839251	10839942
chr3R	16512965	16514176
chrX	6118119	6126857
chr2L	9732917	9733532
chr4	639016	644155
chr3R	31959036	31979619
chr3R	22173933	22174727
chr3L	14199946	14200807
chr3R	18768661	18769116
chr3L	21188788	21189972
chr2L	20334622	20336549
chrX	13575903	13577664
chrX	737170	737665
chr3R	20791746	20792555
chr3R	13019343	13021642
chr2R	5646329	5647824
chr2R	9614828	9615503
chrX	950365	950839
chr2L	22535618	22536378
chr3L	2434627	2436228
chr3L	7932302	7933234
chr3L	3443459	3445560
chr3R	17064717	17064961
chr3R	16298471	16299689
chr2R	10338623	10340202
chr2L	16278864	16279169
chr2L	21680519	21680612
chr2L	23012219	23016090
chr3L	14903877	14904980
chr2L	16820113	16820930
chr2L	12153509	12155658
chr2L	16698140	16698348
chr2L	20760526	20760841
chrX	3244736	3246685
chr3R	4182063	4182927
chrX	4674368	4676572
chrX	21211081	21211799
chr2R	6502754	6503688
chr3L	21907347	21915655
chr3R	23626598	23627460
chr3R	24219601	24220563
chr2L	12271592	12272084
chrX	16928616	16930115
chr2L	18209770	18215846
chr4	362305	366762
chr3L	14619434	14621396
chr3L	12219979	12221282
chr2L	5146994	5148882
chrX	3155928	3156464
chrX	11970332	11973484
chrX	18794961	18797469
chrX	13081514	13083098
chr2L	14610685	14611916
chr2L	8223826	8225415
chr2L	2793176	2798836
chr3L	14039049	14040594
chr3L	23262709	23278462
chr3R	13125834	13133093
chr3R	13126163	13133093
chr3R	25706288	25709517
chr2L	22927439	22928072
chr3R	15954584	15957919
chr3R	20797145	20802551
chr2R	7469361	7470882
chrX	17868983	17870657
chr2L	3080652	3081268
chr2R	17275411	17373161
chr3L	18661358	18664820
chr3L	4674957	4675947
chrX	18372032	18376394
chrX	7645781	7646979
chr3R	23169897	23170480
chrX	7926650	7930315
chrX	5761170	5762681
chr2R	6492668	6503688
chr3R	13670646	13671524
chr3L	310278	311285
chr3L	14777340	14777766
chr3R	26578722	26581022
chrX	10257669	10258017
chr2L	6699766	6701944
chr4	1092260	1095832
chr3L	7624599	7625996
chr3R	9079746	9081022
chr3L	9106955	9108191
chr2L	21727007	21727573
chr2L	12536276	12540900
chr2L	10496630	10498155
chr4	236396	240833
chr3L	14763054	14765684
chr3R	7101138	7102097
chr2L	12351705	12362649
chrX	22866052	22868001
chr3R	4697192	4702411
chr2R	17528314	17529191
chrX	15589626	15590953
chrX	10519349	10523564
chr2L	6699766	6700619
chr2R	17275411	17306037
chr3L	20852580	20860426
chrX	5383064	5383646
chr3R	13756377	13757783
chr3R	25561691	25564127
chr2R	7686545	7688293
chr2R	4407982	4409745
chr2L	12536276	12537419
chr2R	10580328	10584123
chr3L	4751965	4767056
chr2R	7727943	7729708
chrX	3519826	3524031
chr2L	17657064	17659614
chr2L	14983951	14992506
chr2R	23665295	23672088
chr4	1195429	1196477
chr3L	6523031	6534702
chr3L	8926075	8928144
chr3R	31873835	31881871
chr3R	4795738	4797067
chr3L	20074108	20076131
chr3L	7803270	7818223
chr2L	2710500	2712136
chr2L	14060959	14069006
chrX	16065403	16067799
chrX	19526842	19527834
chrX	15097457	15109893
chr3R	26274777	26277138
chr3R	19760266	19761034
chrX	17872620	17873400
chr2R	2954998	2963222
chr3L	547483	552270
chr3L	8273177	8275667
chr3L	16912130	16913398
chr3R	19218970	19219627
chr3R	12560402	12563119
chr3R	5312990	5314305
chr2L	8654106	8656506
chr2R	22344715	22346709
chr2R	4698504	4701261
chrX	6120236	6132313
chrX	22588466	22590882
chr2R	9509889	9511199
chr2R	17372138	17373161
chr2R	18745267	18748941
chr2R	15757699	15758634
chr2R	10126264	10127577
chr3L	27267593	27293271
chr2R	2118978	2121538
chr3R	23006596	23008321
chr3L	13985122	13986168
chr3L	2524600	2579520
chr2L	16897489	16904712
chr2L	1670145	1690755
chr3R	20752347	20754261
chr3R	16292725	16298550
chr2R	10754910	10759915
chrX	12732353	12741641
chrX	16521624	16522153
chr2L	4191776	4192968
chr2L	18776150	18776603
chr2R	13809276	13810836
chr2R	10294613	10296047
chr3L	26165235	26178792
chr4	996513	997883
chr2R	3943430	3998403
chr3L	23210853	23216107
chr3L	9342166	9345067
chr3L	7513819	7514354
chr3L	3767138	3769406
chr2L	473224	524059
chrX	4349005	4353613
chrX	4450689	4451039
chr3R	24674412	24675800
chr2R	5201447	5204278
chr2R	17706355	17708045
chrX	20792356	20805983
chrX	13276436	13282229
chrX	10813250	10814093
chr3L	25933197	25961540
chr4	94424	97975
chr4	82639	87166
chr4	550755	553741
chr3L	5771619	5774076
chr3L	4326985	4327917
chrX	22502196	22503740
chr3R	28462005	28464189
chr3R	31727133	31728479
chr2R	22534846	22537326
chr2R	24961121	24961747
chr2R	21650112	21652563
chr3R	5334406	5336635
chr3R	26848662	26849549
chrX	11395241	11399816
chr3R	17057420	17058704
chr3R	11222176	11222729
chrX	18637414	18637786
chrX	17532852	17534656
chr2L	3499322	3504578
chr2R	16131543	16133683
chr3R	23197288	23219249
chr3L	11674269	11675665
chr2L	6203180	6203618
chrX	5383064	5388377
chrX	8208798	8210680
chrX	6576791	6577112
chr2R	9917939	9919062
chr2L	10984947	10986128
chr2R	6010380	6010768
chr2R	8959108	8960629
chr4	1233130	1241897
chr2R	3933012	3938885
chr3L	5672056	5673265
chr3L	20255899	20256638
chr3L	14664297	14667741
chr3R	13106756	13113115
chr3R	21350951	21351886
chr3R	14529178	14530230
chr3R	23191697	23192281
chr3R	20705962	20706386
chr3R	18768661	18769113
chr3L	5162968	5167059
chr2L	3763650	3766043
chrX	7662647	7663554
chrX	3197986	3199644
chr3R	31817820	31818118
chr2R	21363700	21366965
chr2R	6625332	6625941
chrX	1233804	1234279
chr2L	4504778	4513761
chr2R	13962221	13992104
chr4	521474	523104
chr4	560096	560820
chr4	925576	926661
chr3L	16959100	16959884
chr3R	4534150	4538689
chr3L	14751268	14751775
chr2L	12298569	12299394
chr2L	22927439	22928087
chrX	4723179	4725194
chr2R	6625659	6625707
chr2R	10989629	10991124
chr2R	22111329	22112588
chrX	17684116	17695614
chr3L	25924297	25933410
chr2R	19482953	19484207
chr3L	167477	167619
chr3R	18434236	18435790
chr3R	19141413	19142273
chr3L	4655974	4675947
chr3L	4987078	4988264
chrX	21036400	21036637
chr2R	17527215	17528105
chrX	13264918	13270642
chr2L	10126002	10137559
chr2L	18779806	18780331
chr2R	19236943	19238434
chr3L	10573451	10576475
chr3R	27232474	27233681
chr3R	14431975	14433205
chr3R	31191323	31191834
chr3L	1781096	1789101
chr3L	2509365	2510557
chr3L	4664128	4664953
chrX	10122057	10123204
chrX	20659826	20660643
chr3R	9440682	9446497
chr3R	31778173	31778758
chr3R	4297489	4298585
chrX	13985215	13986074
chrX	10796794	10799924
chrX	1225435	1226282
chr2L	19441160	19442673
chr2L	705872	707867
chr2R	15735092	15737060
chr2R	11668423	11670201
chr3L	24233190	24258636
chr3L	23210853	23227547
chr3L	2459592	2461268
chr3R	14191740	14204812
chr2L	8106841	8107880
chr2L	9227530	9235263
chrX	11793444	11795186
chr3R	4670798	4680837
chr2R	20613066	20613471
chr2R	13180991	13187908
chr2R	17815807	17816455
chrX	15420357	15421628
chr2R	10561687	10562190
chr2R	19176189	19176743
chr2R	15630711	15637935
chr2R	9562250	9564325
chr3L	16068114	16077809
chr3L	10575320	10577324
chr3L	9552903	9595282
chr3R	13126099	13133093
chr3R	8793105	8798046
chr3R	17331019	17332709
chr3R	31217445	31217532
chr3L	5193185	5193814
chr3L	8947829	8949759
chr2L	21124136	21125439
chr3R	4093947	4094456
chrX	5383064	5396600
chr3R	18969420	18970288
chr3R	7672953	7675462
chr3R	30109296	30110618
chr3R	25889656	25890278
chr2R	7984882	7985451
chr2L	3929308	3930035
chr2L	9869533	9870520
chr2R	3943430	3998446
chr3L	20348943	20349206
chr3L	8093060	8099536
chr3L	9552903	9553536
chr3L	7111065	7111801
chr3R	23081350	23082165
chr3R	15131609	15179180
chr3L	1896723	1897029
chr3L	8948884	8949759
chr2L	21710565	21711410
chr2L	5848343	5853258
chrX	19010975	19013399
chr3R	21757410	21757750
chr2R	25002289	25006083
chrX	6123390	6132313
chrX	18636615	18637786
chr2R	12264744	12269435
chr2R	5439571	5441070
chr2R	10448200	10448632
chr2R	3990614	3996222
chr3L	2415392	2435132
chr3L	23029838	23032201
chr3R	6820198	6820256
chr3R	31217363	31217492
chr3R	14623244	14623672
chr3R	19384127	19385067
chr3R	12082576	12082881
chr3L	4326985	4336319
chr3L	12379140	12379644
chr3L	2046859	2075994
chr3R	20797145	20798409
chr3R	18943054	18948007
chr3R	9444012	9446497
chr2R	12013760	12014124
chrX	20487009	20491394
chr2L	3352477	3353714
chr2L	2870690	2871688
chr2R	12999278	13004383
chr2R	23484062	23485393
chr2R	14563012	14563385
chr3L	16116033	16116241
chr3R	9130336	9131417
chr3L	505888	508799
chr2L	14616685	14616880
chr2L	1678870	1690755
chrX	16060806	16061040
chr3R	14079347	14082185
chr2R	22338802	22341595
chr2R	10515836	10533968
chr2L	12407186	12409623
chr2R	4949678	4955320
chr2R	9466873	9470164
chr3L	9552903	9592456
chr3R	4801214	4801991
chr3R	26079368	26088347
chr3L	9686366	9689448
chr2L	8476253	8477023
chr2L	3067651	3067914
chrX	12635733	12640839
chrX	14971100	14971798
chrX	21376121	21381063
chrX	8999381	9002117
chr3R	26598578	26599293
chr2R	19566150	19574326
chr2R	22723938	22727685
chrX	20509367	20535030
chr2L	20876913	20877677
chr2L	4192634	4195100
chr2L	21301455	21304931
chr2R	17035347	17036407
chr3L	27424147	27427204
chr4	1264657	1265409
chr4	234266	240833
chr4	72322	95002
chr3L	14864838	14870860
chr3L	1283651	1288238
chr3R	31975449	31975965
chr3R	10004657	10008854
chr3L	11085430	11085708
chr2L	9272467	9272607
chrX	12607699	12608865
chrX	7836793	7837487
chr3R	4282675	4284406
chr3R	31154028	31158395
chr2R	10790128	10794484
chrX	6483795	6485527
chr3L	25924297	25961540
chr2L	22119986	22200121
chr4	1016377	1023680
chr3L	22228998	22229422
chr3R	8388585	8402875
chr3L	7815435	7815566
chr3L	7931756	7933234
chr2L	21710565	21713308
chrX	15099814	15101172
chrX	19464194	19466221
chrX	8063841	8064761
chr3R	26597648	26598712
chr3R	4626974	4630521
chr3R	24691461	24699426
chr3R	30824279	30826026
chr3R	15999327	16000059
chr2R	16254423	16255431
chr2R	14683550	14684607
chr2R	22534846	22540977
chrX	6976024	6977588
chrX	12829711	12886669
chr2L	14916101	14917484
chr2L	14938912	14941644
chr2R	16131543	16132635
chr2R	17275411	17352305
chr2R	22878157	22880042
chr2R	14971731	14972756
chr2R	12447760	12449782
chr2R	1866139	1867070
chr3L	5703926	5705241
chr3R	4799693	4800678
chr2R	3486730	3487150
chr2L	10409712	10410434
chr2L	1741661	1746029
chr2L	22307204	22312038
chr2L	473224	525436
chrX	13806533	13808494
chr3R	21757557	21757743
chr2R	16697987	16699574
chr2R	22540438	22540977
chrX	16486719	16489853
chrX	2521535	2524402
chrX	1309860	1353863
chr2L	21059342	21060037
chr2L	13307936	13310264
chr2L	4570480	4574342
chr2R	12999800	13000384
chr2R	9527289	9530206
chr2R	11668423	11671180
chr3L	9552903	9588444
chr3R	15071453	15072259
chr3R	27657757	27657885
chr3R	9111090	9111945
chr3R	12624264	12624543
chr3L	11887844	11891229
chr3L	5162457	5163975
chr3L	22302796	22304529
chr3L	27844504	27847483
chr2R	1113199	1113725
chr2L	2756373	2756559
chrX	5089343	5090145
chr3R	14592283	14593215
chr3R	16635547	16637111
chr3R	26045470	26045827
chr2R	5185576	5188356
chr2R	19727103	19727232
chr2L	22718369	22718975
chr2L	7655055	7656463
chr2L	9405833	9406263
chr2R	8819582	8821932
chr2R	11895072	11895510
chr2R	17908367	17909243
chr4	75069	85799
chr2L	6668343	6670513
chr2L	16034189	16034713
chr2L	9154660	9156594
chrX	15503584	15506461
chr3R	29382957	29383391
chr3R	11044004	11045544
chr3R	22758405	22766726
chr3R	16296663	16298550
chr3R	4917398	4926331
chrX	7090135	7090504
chrX	14946272	14946481
chrX	8306646	8307300
chrX	1251173	1260008
chr2L	8228495	8230331
chr2R	9505005	9509170
chr2R	6009064	6009501
chr2R	7638599	7640617
chr3L	26165235	26165826
chr4	611286	613795
chr4	1129436	1134072
chr3R	26661536	26663696
chr3R	5298203	5299573
chr3L	22349328	22350098
chr3L	479670	481336
chr2L	4865149	4866130
chr2L	9126882	9135384
chr2L	473224	476331
chrX	1385905	1386362
chr3R	18586280	18588335
chr2R	15662925	15664434
chr2R	16663516	16664204
chrX	12411366	12411589
chr2L	14932515	14939028
chr2R	10557576	10562190
chr2R	17351095	17362097
chr2R	19108753	19109148
chr2R	17275411	17359557
chr2R	20597549	20598694
chr3L	27424147	27427252
chr3L	16980560	16983862
chr3R	24451896	24452633
chr3R	5201646	5203434
chr3R	7864262	7864914
chr3L	4673174	4675947
chr3L	20859681	20860426
